pc1	pc2	localdens	midname
2.9841040455	-0.882882435548	-1.77106306405	PH_11_be_son1b.mid
-0.0172034378817	1.1691877484	-1.76589192462	PH_18_bevs7d.mid
-0.835475150134	-1.07781174374	-1.7518643271	PH_13_6eco83.mid
3.24180879901	0.0955052755285	-1.75102919387	PH_17_bestqu3a.mid
0.163259828838	-1.43459095377	-1.75089812978	PH_18_eguale_1.mid
0.303601875811	-1.45981422464	-1.73079137144	PH_18_jg_1302.mid
-4.66082108335	0.473680369093	-1.729319064	PH_18_serenade.mid
-0.891441745742	1.224243358	-1.71319518793	PH_15_beeth6-4.mid
-3.11489959733	-0.504241704703	-1.70925893612	PH_14_bev6i6pb.mid
3.0225272744	-0.0916501567045	-1.70925691872	PH_17_bestqu3b.mid
-0.860477040099	1.21015169575	-1.70145823798	PH_15_besy64.mid
0.168777474704	1.04506886562	-1.692770117	PH_18_beesq143.mid
2.78193768274	-1.13002931865	-1.69206142347	PH_17_jg_185_4.mid
1.28606838625	0.763236967225	-1.6892828721	PH_16_pncnop15_1.mid
1.28606838625	0.763236967225	-1.6892828721	PH_16_pncnop1.mid
2.83645847855	0.113320995857	-1.68218992496	PH_13_bebagat4.mid
-1.7900302256	1.16121399886	-1.67661367553	PH_13_ecossais.mid
-2.82310698993	-0.57171661135	-1.67476546598	PH_16_turkish_1.mid
-3.0179514999	1.27664170382	-1.6740649671	PH_14_beesy2_4.mid
-1.51477382235	-0.86159859526	-1.66680331357	PH_19_lvbsext4.mid
1.57261302436	0.642012480035	-1.6660270959	PH_12_beet78n2.mid
1.66114012402	0.602434944922	-1.66561342504	PH_18_beesq131.mid
2.70832251474	-1.27529137045	-1.6636094481	PH_16_joyful.mid
-2.73887878963	-0.583540732433	-1.66121100973	PH_16_be_turk.mid
-2.99430502486	-0.503925142958	-1.65742829691	PH_19_tmbechof.mid
-2.01505413319	-0.7426384523	-1.65242302842	PH_19_lvbop864.mid
2.67021387908	-1.29476951693	-1.65128247726	PH_12_be-ps-19.mid
1.49699969677	-1.65305764584	-1.65124415056	PH_13_sonati.mid
-0.234551365924	1.0903864507	-1.65057479365	PH_18_son24-4.mid
1.3040894329	0.709123987753	-1.64946455856	PH_12_beet78n1.mid
-1.82879090092	-0.779682766069	-1.64802593414	PH_13_bebagat3.mid
